date,mode,ridership,rank
2024-12-26,rail_ets,12637.0,10.0
2024-12-26,rail_tebrau,9182.0,11.0
2024-12-26,rail_intercity,6469.0,12.0
2024-12-26,bus_rkn,2020.0,13.0
2024-12-27,rail_mrt_kajang,243013.0,1.0
2024-12-27,rail_lrt_kj,231765.0,2.0
2024-12-27,bus_rkl,191156.0,3.0
2024-12-27,rail_lrt_ampang,177554.0,4.0
2024-12-27,rail_mrt_pjy,137641.0,5.0
2024-12-27,rail_monorail,58789.0,6.0
2024-12-27,bus_rpn,45630.0,7.0
2024-12-27,rail_komuter,33111.0,8.0
2024-12-27,rail_komuter_utara,18491.0,9.0
2024-12-27,rail_ets,12686.0,10.0
2024-12-27,rail_tebrau,9865.0,11.0
2024-12-27,rail_intercity,5883.0,12.0
2024-12-27,bus_rkn,1996.0,13.0
2024-12-28,rail_mrt_kajang,196324.0,1.0
2024-12-28,rail_lrt_kj,157602.0,2.0
2024-12-28,bus_rkl,155885.0,3.0
2024-12-28,rail_lrt_ampang,138977.0,4.0
2024-12-28,rail_mrt_pjy,96974.0,5.0
2024-12-28,rail_monorail,54792.0,6.0
2024-12-28,bus_rpn,43049.0,7.0
2024-12-28,rail_komuter,25074.0,8.0
2024-12-28,rail_komuter_utara,19693.0,9.0
2024-12-28,rail_ets,12772.0,10.0
2024-12-28,rail_tebrau,8910.0,11.0
2024-12-28,rail_intercity,6108.0,12.0
2024-12-28,bus_rkn,2063.0,13.0
2024-12-29,rail_mrt_kajang,165083.0,1.0
2024-12-29,bus_rkl,145506.0,2.0
2024-12-29,rail_lrt_kj,136026.0,3.0
2024-12-29,rail_lrt_ampang,119588.0,4.0
2024-12-29,rail_mrt_pjy,80816.0,5.0
2024-12-29,rail_monorail,48545.0,6.0
2024-12-29,bus_rpn,45664.0,7.0
2024-12-29,rail_komuter,25685.0,8.0
2024-12-29,rail_komuter_utara,20948.0,9.0
2024-12-29,rail_ets,13099.0,10.0
2024-12-29,rail_tebrau,7616.0,11.0
2024-12-29,rail_intercity,4935.0,12.0
2024-12-29,bus_rkn,1871.0,13.0
2024-12-30,rail_mrt_kajang,235543.0,1.0
2024-12-30,rail_lrt_kj,233831.0,2.0
2024-12-30,bus_rkl,199415.0,3.0
2024-12-30,rail_lrt_ampang,179275.0,4.0
2024-12-30,rail_mrt_pjy,138478.0,5.0
2024-12-30,rail_monorail,58341.0,6.0
2024-12-30,bus_rpn,48827.0,7.0
2024-12-30,rail_komuter,31477.0,8.0
2024-12-30,rail_komuter_utara,16248.0,9.0
2024-12-30,rail_ets,11551.0,10.0
2024-12-30,rail_tebrau,9543.0,11.0
2024-12-30,rail_intercity,2929.0,12.0
2024-12-30,bus_rkn,2271.0,13.0
2024-12-31,rail_mrt_kajang,367376.0,1.0
2024-12-31,rail_lrt_kj,345814.0,2.0
2024-12-31,rail_lrt_ampang,244890.0,3.0
2024-12-31,bus_rkl,237658.0,4.0
2024-12-31,rail_mrt_pjy,220980.0,5.0
2024-12-31,rail_monorail,91717.0,6.0
2024-12-31,bus_rpn,49383.0,7.0
2024-12-31,rail_komuter,34476.0,8.0
2024-12-31,rail_komuter_utara,14950.0,9.0
2024-12-31,rail_ets,11051.0,10.0
2024-12-31,rail_tebrau,9670.0,11.0
2024-12-31,rail_intercity,2825.0,12.0
2024-12-31,bus_rkn,2367.0,13.0
2025-01-01,rail_mrt_kajang,202590.0,1.0
2025-01-01,rail_lrt_kj,162360.0,2.0
2025-01-01,bus_rkl,160381.0,3.0
2025-01-01,rail_lrt_ampang,139336.0,4.0
2025-01-01,rail_mrt_pjy,99681.0,5.0
2025-01-01,rail_monorail,63975.0,6.0
2025-01-01,bus_rpn,45503.0,7.0
2025-01-01,rail_komuter,31969.0,8.0
2025-01-01,rail_komuter_utara,14967.0,9.0
2025-01-01,rail_ets,11434.0,10.0
2025-01-01,rail_tebrau,6419.0,11.0
2025-01-01,rail_intercity,3400.0,12.0
2025-01-01,bus_rkn,2313.0,13.0
2025-01-02,rail_lrt_kj,254590.0,1.0
2025-01-02,rail_mrt_kajang,254324.0,2.0
2025-01-02,bus_rkl,219111.0,3.0
2025-01-02,rail_lrt_ampang,191527.0,4.0
2025-01-02,rail_mrt_pjy,156358.0,5.0
2025-01-02,rail_monorail,58586.0,6.0
2025-01-02,bus_rpn,46515.0,7.0
2025-01-02,rail_komuter,33463.0,8.0
2025-01-02,rail_komuter_utara,14729.0,9.0
2025-01-02,rail_ets,11010.0,10.0
2025-01-02,rail_tebrau,9024.0,11.0
2025-01-02,rail_intercity,2784.0,12.0
2025-01-02,bus_rkn,2208.0,13.0
2025-01-03,rail_mrt_kajang,253791.0,1.0
2025-01-03,rail_lrt_kj,249606.0,2.0
2025-01-03,bus_rkl,213774.0,3.0
2025-01-03,rail_lrt_ampang,190163.0,4.0
2025-01-03,rail_mrt_pjy,151166.0,5.0
2025-01-03,rail_monorail,58028.0,6.0
2025-01-03,bus_rpn,48424.0,7.0
2025-01-03,rail_komuter,33436.0,8.0
2025-01-03,rail_komuter_utara,16780.0,9.0
2025-01-03,rail_ets,11331.0,10.0
2025-01-03,rail_tebrau,9374.0,11.0
2025-01-03,rail_intercity,3282.0,12.0
2025-01-03,bus_rkn,2286.0,13.0
2025-01-04,rail_mrt_kajang,181585.0,1.0
2025-01-04,bus_rkl,158246.0,2.0
2025-01-04,rail_lrt_kj,141258.0,3.0
2025-01-04,rail_lrt_ampang,125243.0,4.0
2025-01-04,rail_mrt_pjy,93659.0,5.0
2025-01-04,rail_monorail,45689.0,6.0
2025-01-04,bus_rpn,42380.0,7.0
2025-01-04,rail_komuter,20173.0,8.0
2025-01-04,rail_komuter_utara,15352.0,9.0
2025-01-04,rail_ets,11286.0,10.0
2025-01-04,rail_tebrau,7922.0,11.0
2025-01-04,rail_intercity,4925.0,12.0
2025-01-04,bus_rkn,2008.0,13.0
2025-01-05,rail_mrt_kajang,160681.0,1.0
2025-01-05,bus_rkl,151061.0,2.0
2025-01-05,rail_lrt_kj,126861.0,3.0
2025-01-05,rail_lrt_ampang,116910.0,4.0
2025-01-05,rail_mrt_pjy,80743.0,5.0
2025-01-05,bus_rpn,45191.0,6.0
2025-01-05,rail_monorail,43643.0,7.0
2025-01-05,rail_komuter,20334.0,8.0
2025-01-05,rail_komuter_utara,16281.0,9.0
2025-01-05,rail_ets,11804.0,10.0
2025-01-05,rail_tebrau,6651.0,11.0
2025-01-05,rail_intercity,4346.0,12.0
2025-01-05,bus_rkn,2336.0,13.0
2025-01-06,rail_lrt_kj,275308.0,1.0
2025-01-06,rail_mrt_kajang,264186.0,2.0
2025-01-06,bus_rkl,234422.0,3.0
2025-01-06,rail_lrt_ampang,205114.0,4.0
2025-01-06,rail_mrt_pjy,165152.0,5.0
2025-01-06,rail_monorail,57141.0,6.0
2025-01-06,bus_rpn,43682.0,7.0
2025-01-06,rail_komuter,33743.0,8.0
2025-01-06,rail_komuter_utara,13257.0,9.0
2025-01-06,rail_ets,10101.0,10.0
2025-01-06,rail_tebrau,8067.0,11.0
2025-01-06,rail_intercity,2865.0,12.0
2025-01-06,bus_rkn,2300.0,13.0
2025-01-07,rail_lrt_kj,288926.0,1.0
2025-01-07,rail_mrt_kajang,273685.0,2.0
2025-01-07,bus_rkl,232903.0,3.0
2025-01-07,rail_lrt_ampang,212315.0,4.0
2025-01-07,rail_mrt_pjy,171454.0,5.0
2025-01-07,rail_monorail,59809.0,6.0
2025-01-07,bus_rpn,49785.0,7.0
2025-01-07,rail_komuter,32423.0,8.0
2025-01-07,rail_komuter_utara,11790.0,9.0
2025-01-07,rail_ets,8217.0,10.0
2025-01-07,rail_tebrau,7915.0,11.0
2025-01-07,bus_rkn,2691.0,12.0
2025-01-07,rail_intercity,2331.0,13.0
2025-01-08,rail_lrt_kj,295394.0,1.0
2025-01-08,rail_mrt_kajang,282426.0,2.0
2025-01-08,bus_rkl,237584.0,3.0
2025-01-08,rail_lrt_ampang,214420.0,4.0
2025-01-08,rail_mrt_pjy,173592.0,5.0
2025-01-08,rail_monorail,60455.0,6.0
2025-01-08,bus_rpn,51985.0,7.0
2025-01-08,rail_komuter,33513.0,8.0
2025-01-08,rail_komuter_utara,12294.0,9.0
2025-01-08,rail_ets,8264.0,10.0
2025-01-08,rail_tebrau,8099.0,11.0
2025-01-08,bus_rkn,2975.0,12.0
2025-01-08,rail_intercity,2334.0,13.0
2025-01-09,rail_lrt_kj,289617.0,1.0
2025-01-09,rail_mrt_kajang,279468.0,2.0
2025-01-09,bus_rkl,236688.0,3.0
2025-01-09,rail_lrt_ampang,213773.0,4.0
2025-01-09,rail_mrt_pjy,171713.0,5.0
2025-01-09,rail_monorail,60784.0,6.0
2025-01-09,bus_rpn,49871.0,7.0
2025-01-09,rail_komuter,34460.0,8.0
2025-01-09,rail_komuter_utara,15822.0,9.0
2025-01-09,rail_ets,9694.0,10.0
2025-01-09,rail_tebrau,7966.0,11.0
2025-01-09,rail_intercity,3143.0,12.0
2025-01-09,bus_rkn,2393.0,13.0
2025-01-10,rail_lrt_kj,280623.0,1.0
2025-01-10,rail_mrt_kajang,280619.0,2.0
2025-01-10,bus_rkl,232725.0,3.0
2025-01-10,rail_lrt_ampang,215163.0,4.0
2025-01-10,rail_mrt_pjy,169092.0,5.0
2025-01-10,rail_monorail,63975.0,6.0
2025-01-10,bus_rpn,50222.0,7.0
2025-01-10,rail_komuter,36280.0,8.0
2025-01-10,rail_komuter_utara,18270.0,9.0
2025-01-10,rail_ets,11239.0,10.0
2025-01-10,rail_tebrau,9164.0,11.0
2025-01-10,rail_intercity,3675.0,12.0
2025-01-10,bus_rkn,2341.0,13.0
2025-01-11,rail_mrt_kajang,209614.0,1.0
2025-01-11,bus_rkl,167478.0,2.0
2025-01-11,rail_lrt_kj,165687.0,3.0
2025-01-11,rail_lrt_ampang,146068.0,4.0
2025-01-11,rail_mrt_pjy,108591.0,5.0
2025-01-11,rail_monorail,54728.0,6.0
2025-01-11,bus_rpn,47196.0,7.0
2025-01-11,rail_komuter,22722.0,8.0
2025-01-11,rail_komuter_utara,16403.0,9.0
2025-01-11,rail_ets,11223.0,10.0
2025-01-11,rail_tebrau,8259.0,11.0
2025-01-11,rail_intercity,4441.0,12.0
2025-01-11,bus_rkn,1881.0,13.0
2025-01-12,rail_mrt_kajang,182773.0,1.0
2025-01-12,bus_rkl,166287.0,2.0
2025-01-12,rail_lrt_kj,145138.0,3.0
2025-01-12,rail_lrt_ampang,132054.0,4.0
2025-01-12,rail_mrt_pjy,92009.0,5.0
2025-01-12,bus_rpn,54640.0,6.0
2025-01-12,rail_monorail,50788.0,7.0
2025-01-12,rail_komuter,22942.0,8.0
2025-01-12,rail_komuter_utara,16776.0,9.0
2025-01-12,rail_ets,11490.0,10.0
2025-01-12,rail_tebrau,6865.0,11.0
2025-01-12,rail_intercity,4588.0,12.0
2025-01-12,bus_rkn,2370.0,13.0
2025-01-13,rail_lrt_kj,279036.0,1.0
2025-01-13,rail_mrt_kajang,269827.0,2.0
2025-01-13,bus_rkl,236816.0,3.0
2025-01-13,rail_lrt_ampang,207734.0,4.0
2025-01-13,rail_mrt_pjy,167876.0,5.0
2025-01-13,rail_monorail,60121.0,6.0
2025-01-13,bus_rpn,52528.0,7.0
2025-01-13,rail_komuter,34487.0,8.0
2025-01-13,rail_komuter_utara,13080.0,9.0
2025-01-13,rail_ets,10099.0,10.0
2025-01-13,rail_tebrau,8210.0,11.0
2025-01-13,rail_intercity,2226.0,12.0
2025-01-13,bus_rkn,2078.0,13.0
2025-01-14,rail_lrt_kj,288133.0,1.0
2025-01-14,rail_mrt_kajang,276017.0,2.0
2025-01-14,bus_rkl,235810.0,3.0
2025-01-14,rail_lrt_ampang,209381.0,4.0
2025-01-14,rail_mrt_pjy,170908.0,5.0
2025-01-14,rail_monorail,58722.0,6.0
2025-01-14,bus_rpn,50628.0,7.0
2025-01-14,rail_komuter,33911.0,8.0
2025-01-14,rail_komuter_utara,11397.0,9.0
2025-01-14,rail_ets,8103.0,10.0
2025-01-14,rail_tebrau,7956.0,11.0
2025-01-14,rail_intercity,2264.0,12.0
2025-01-14,bus_rkn,2214.0,13.0
2025-01-15,rail_lrt_kj,292122.0,1.0
2025-01-15,rail_mrt_kajang,284533.0,2.0
2025-01-15,bus_rkl,243520.0,3.0
2025-01-15,rail_lrt_ampang,213138.0,4.0
2025-01-15,rail_mrt_pjy,174282.0,5.0
2025-01-15,rail_monorail,59735.0,6.0
2025-01-15,bus_rpn,52531.0,7.0
2025-01-15,rail_komuter,33897.0,8.0
2025-01-15,rail_komuter_utara,11745.0,9.0
2025-01-15,rail_ets,8852.0,10.0
2025-01-15,rail_tebrau,8090.0,11.0
2025-01-15,rail_intercity,2248.0,12.0
2025-01-15,bus_rkn,2208.0,13.0
2025-01-16,rail_lrt_kj,287989.0,1.0
2025-01-16,rail_mrt_kajang,281162.0,2.0
2025-01-16,bus_rkl,240817.0,3.0
2025-01-16,rail_lrt_ampang,213592.0,4.0
2025-01-16,rail_mrt_pjy,172201.0,5.0
2025-01-16,rail_monorail,61021.0,6.0
2025-01-16,bus_rpn,55060.0,7.0
2025-01-16,rail_komuter,34334.0,8.0
2025-01-16,rail_komuter_utara,14149.0,9.0
2025-01-16,rail_ets,9980.0,10.0
2025-01-16,rail_tebrau,8112.0,11.0
2025-01-16,rail_intercity,3448.0,12.0
2025-01-16,bus_rkn,2276.0,13.0
2025-01-17,rail_lrt_kj,283497.0,1.0
2025-01-17,rail_mrt_kajang,282450.0,2.0
2025-01-17,bus_rkl,237350.0,3.0
2025-01-17,rail_lrt_ampang,214706.0,4.0
2025-01-17,rail_mrt_pjy,168894.0,5.0
2025-01-17,rail_monorail,61852.0,6.0
2025-01-17,bus_rpn,56636.0,7.0
2025-01-17,rail_komuter,37414.0,8.0
2025-01-17,rail_komuter_utara,18197.0,9.0
2025-01-17,rail_ets,12152.0,10.0
2025-01-17,rail_tebrau,9238.0,11.0
2025-01-17,rail_intercity,4182.0,12.0
2025-01-17,bus_rkn,2223.0,13.0
2025-01-18,rail_mrt_kajang,209623.0,1.0
2025-01-18,bus_rkl,169052.0,2.0
2025-01-18,rail_lrt_kj,163172.0,3.0
2025-01-18,rail_lrt_ampang,143047.0,4.0
2025-01-18,rail_mrt_pjy,106742.0,5.0
2025-01-18,rail_monorail,53169.0,6.0
2025-01-18,bus_rpn,44114.0,7.0
2025-01-18,rail_komuter,23694.0,8.0
2025-01-18,rail_komuter_utara,16115.0,9.0
2025-01-18,rail_ets,12042.0,10.0
2025-01-18,rail_tebrau,8142.0,11.0
2025-01-18,rail_intercity,5352.0,12.0
2025-01-18,bus_rkn,2357.0,13.0
2025-01-19,rail_mrt_kajang,184617.0,1.0
2025-01-19,bus_rkl,162672.0,2.0
2025-01-19,rail_lrt_kj,144509.0,3.0
2025-01-19,rail_lrt_ampang,129010.0,4.0
2025-01-19,rail_mrt_pjy,91664.0,5.0
2025-01-19,rail_monorail,49417.0,6.0
2025-01-19,bus_rpn,47261.0,7.0
2025-01-19,rail_komuter,22712.0,8.0
2025-01-19,rail_komuter_utara,17611.0,9.0
2025-01-19,rail_ets,12081.0,10.0
2025-01-19,rail_tebrau,7057.0,11.0
2025-01-19,rail_intercity,5152.0,12.0
2025-01-19,bus_rkn,2430.0,13.0
2025-01-20,rail_lrt_kj,284103.0,1.0
2025-01-20,rail_mrt_kajang,275583.0,2.0
2025-01-20,bus_rkl,235306.0,3.0
2025-01-20,rail_lrt_ampang,210454.0,4.0
2025-01-20,rail_mrt_pjy,168203.0,5.0
2025-01-20,rail_monorail,61575.0,6.0
2025-01-20,bus_rpn,46773.0,7.0
2025-01-20,rail_komuter,31924.0,8.0
2025-01-20,rail_komuter_utara,14616.0,9.0
2025-01-20,rail_ets,11951.0,10.0
2025-01-20,rail_tebrau,8157.0,11.0
2025-01-20,rail_intercity,3891.0,12.0
2025-01-20,bus_rkn,2107.0,13.0
2025-01-21,rail_lrt_kj,296880.0,1.0
2025-01-21,rail_mrt_kajang,286499.0,2.0
2025-01-21,bus_rkl,236929.0,3.0
2025-01-21,rail_lrt_ampang,213945.0,4.0
2025-01-21,rail_mrt_pjy,174741.0,5.0
2025-01-21,rail_monorail,60436.0,6.0
2025-01-21,bus_rpn,45898.0,7.0
2025-01-21,rail_komuter,31378.0,8.0
2025-01-21,rail_komuter_utara,13442.0,9.0
2025-01-21,rail_ets,11268.0,10.0
2025-01-21,rail_tebrau,8400.0,11.0
2025-01-21,rail_intercity,3684.0,12.0
2025-01-21,bus_rkn,2030.0,13.0
2025-01-22,rail_lrt_kj,299737.0,1.0
2025-01-22,rail_mrt_kajang,292304.0,2.0
2025-01-22,bus_rkl,240875.0,3.0
2025-01-22,rail_lrt_ampang,216049.0,4.0
2025-01-22,rail_mrt_pjy,176024.0,5.0
2025-01-22,rail_monorail,61243.0,6.0
2025-01-22,bus_rpn,48036.0,7.0
2025-01-22,rail_komuter,31744.0,8.0
2025-01-22,rail_komuter_utara,14054.0,9.0
2025-01-22,rail_ets,11566.0,10.0
2025-01-22,rail_tebrau,8585.0,11.0
2025-01-22,rail_intercity,4354.0,12.0
2025-01-22,bus_rkn,2045.0,13.0
2025-01-23,rail_lrt_kj,294254.0,1.0
2025-01-23,rail_mrt_kajang,286142.0,2.0
2025-01-23,bus_rkl,238053.0,3.0
2025-01-23,rail_lrt_ampang,215772.0,4.0
2025-01-23,rail_mrt_pjy,173652.0,5.0
2025-01-23,rail_monorail,61474.0,6.0
2025-01-23,bus_rpn,46931.0,7.0
2025-01-23,rail_komuter,32690.0,8.0
2025-01-23,rail_komuter_utara,19353.0,9.0
2025-01-23,rail_ets,12741.0,10.0
2025-01-23,rail_tebrau,8887.0,11.0
2025-01-23,rail_intercity,5098.0,12.0
2025-01-23,bus_rkn,2125.0,13.0
2025-01-24,rail_lrt_kj,281200.0,1.0
2025-01-24,rail_mrt_kajang,279584.0,2.0
2025-01-24,bus_rkl,228612.0,3.0
2025-01-24,rail_lrt_ampang,214693.0,4.0
2025-01-24,rail_mrt_pjy,167398.0,5.0
2025-01-24,rail_monorail,61790.0,6.0
2025-01-24,bus_rpn,48287.0,7.0
2025-01-24,rail_komuter,35686.0,8.0
2025-01-24,rail_komuter_utara,22470.0,9.0
2025-01-24,rail_ets,13009.0,10.0
2025-01-24,rail_tebrau,9250.0,11.0
2025-01-24,rail_intercity,5081.0,12.0
2025-01-24,bus_rkn,2226.0,13.0
2025-01-25,rail_mrt_kajang,205208.0,1.0
2025-01-25,rail_lrt_kj,165741.0,2.0
2025-01-25,bus_rkl,164578.0,3.0
2025-01-25,rail_lrt_ampang,150521.0,4.0
2025-01-25,rail_mrt_pjy,106819.0,5.0
2025-01-25,rail_monorail,54539.0,6.0
2025-01-25,bus_rpn,44654.0,7.0
2025-01-25,rail_komuter,21512.0,8.0
2025-01-25,rail_komuter_utara,18865.0,9.0
2025-01-25,rail_ets,12839.0,10.0
2025-01-25,rail_tebrau,8974.0,11.0
2025-01-25,rail_intercity,5811.0,12.0
2025-01-25,bus_rkn,2037.0,13.0
2025-01-26,rail_mrt_kajang,178270.0,1.0
2025-01-26,bus_rkl,152457.0,2.0
2025-01-26,rail_lrt_kj,144681.0,3.0
2025-01-26,rail_lrt_ampang,132141.0,4.0
2025-01-26,rail_mrt_pjy,89422.0,5.0
2025-01-26,rail_monorail,52761.0,6.0
2025-01-26,bus_rpn,46787.0,7.0
2025-01-26,rail_komuter,19577.0,8.0
2025-01-26,rail_komuter_utara,18340.0,9.0
2025-01-26,rail_ets,12761.0,10.0
2025-01-26,rail_tebrau,8721.0,11.0
2025-01-26,rail_intercity,5835.0,12.0
2025-01-26,bus_rkn,2554.0,13.0
2025-01-27,rail_mrt_kajang,247287.0,1.0
2025-01-27,rail_lrt_kj,246992.0,2.0
2025-01-27,bus_rkl,201354.0,3.0
2025-01-27,rail_lrt_ampang,184606.0,4.0
2025-01-27,rail_mrt_pjy,144246.0,5.0
2025-01-27,rail_monorail,60559.0,6.0
2025-01-27,bus_rpn,47813.0,7.0
2025-01-27,rail_komuter,32655.0,8.0
2025-01-27,rail_komuter_utara,18017.0,9.0
2025-01-27,rail_ets,12813.0,10.0
2025-01-27,rail_tebrau,8732.0,11.0
2025-01-27,rail_intercity,5541.0,12.0
2025-01-27,bus_rkn,2079.0,13.0
2025-01-28,rail_lrt_kj,234046.0,1.0
2025-01-28,rail_mrt_kajang,225941.0,2.0
2025-01-28,bus_rkl,192154.0,3.0
2025-01-28,rail_lrt_ampang,176661.0,4.0
2025-01-28,rail_mrt_pjy,131755.0,5.0
2025-01-28,rail_monorail,62646.0,6.0
2025-01-28,bus_rpn,47660.0,7.0
2025-01-28,rail_komuter,33527.0,8.0
2025-01-28,rail_komuter_utara,19963.0,9.0
2025-01-28,rail_ets,13243.0,10.0
2025-01-28,rail_tebrau,7094.0,11.0
2025-01-28,rail_intercity,6507.0,12.0
2025-01-28,bus_rkn,2195.0,13.0
2025-01-29,rail_mrt_kajang,205794.0,1.0
2025-01-29,rail_lrt_kj,195245.0,2.0
2025-01-29,bus_rkl,158736.0,3.0
2025-01-29,rail_lrt_ampang,155474.0,4.0
2025-01-29,rail_mrt_pjy,106054.0,5.0
2025-01-29,rail_monorail,75441.0,6.0
2025-01-29,bus_rpn,48939.0,7.0
2025-01-29,rail_komuter,35107.0,8.0
2025-01-29,rail_komuter_utara,18835.0,9.0
2025-01-29,rail_ets,12880.0,10.0
2025-01-29,rail_tebrau,8073.0,11.0
2025-01-29,rail_intercity,6745.0,12.0
2025-01-29,bus_rkn,2435.0,13.0
2025-01-30,rail_mrt_kajang,180906.0,1.0
2025-01-30,rail_lrt_kj,157908.0,2.0
2025-01-30,bus_rkl,144740.0,3.0
2025-01-30,rail_lrt_ampang,130545.0,4.0
2025-01-30,rail_mrt_pjy,91152.0,5.0
2025-01-30,rail_monorail,61052.0,6.0
2025-01-30,bus_rpn,46127.0,7.0
2025-01-30,rail_komuter,29419.0,8.0
2025-01-30,rail_komuter_utara,18678.0,9.0
2025-01-30,rail_ets,13724.0,10.0
2025-01-30,rail_tebrau,7513.0,11.0
2025-01-30,rail_intercity,7363.0,12.0
2025-01-30,bus_rkn,2177.0,13.0
2025-01-31,rail_mrt_kajang,197467.0,1.0
2025-01-31,rail_lrt_kj,184831.0,2.0
2025-01-31,bus_rkl,170281.0,3.0
2025-01-31,rail_lrt_ampang,150392.0,4.0
2025-01-31,rail_mrt_pjy,109465.0,5.0
2025-01-31,rail_monorail,57612.0,6.0
2025-01-31,bus_rpn,48268.0,7.0
2025-01-31,rail_komuter,27128.0,8.0
2025-01-31,rail_komuter_utara,18960.0,9.0
2025-01-31,rail_ets,13699.0,10.0
2025-01-31,rail_tebrau,9565.0,11.0
2025-01-31,rail_intercity,6537.0,12.0
2025-01-31,bus_rkn,2121.0,13.0
2025-02-01,rail_mrt_kajang,172303.0,1.0
2025-02-01,bus_rkl,145357.0,2.0
2025-02-01,rail_lrt_kj,138597.0,3.0
2025-02-01,rail_lrt_ampang,137750.0,4.0
2025-02-01,rail_mrt_pjy,86796.0,5.0
2025-02-01,rail_monorail,52757.0,6.0
2025-02-01,bus_rpn,48110.0,7.0
2025-02-01,rail_komuter,21452.0,8.0
2025-02-01,rail_komuter_utara,19907.0,9.0
2025-02-01,rail_ets,13667.0,10.0
2025-02-01,rail_tebrau,8071.0,11.0
2025-02-01,rail_intercity,6559.0,12.0
2025-02-01,bus_rkn,1948.0,13.0
2025-02-02,rail_mrt_kajang,157741.0,1.0
2025-02-02,bus_rkl,148789.0,2.0
2025-02-02,rail_lrt_kj,129272.0,3.0
2025-02-02,rail_lrt_ampang,124982.0,4.0
2025-02-02,rail_mrt_pjy,81061.0,5.0
2025-02-02,bus_rpn,47267.0,6.0
2025-02-02,rail_monorail,45905.0,7.0
2025-02-02,rail_komuter_utara,24176.0,8.0
2025-02-02,rail_komuter,23781.0,9.0
2025-02-02,rail_ets,14009.0,10.0
2025-02-02,rail_tebrau,6770.0,11.0
2025-02-02,rail_intercity,6603.0,12.0
2025-02-02,bus_rkn,2202.0,13.0
2025-02-03,rail_lrt_kj,257597.0,1.0
2025-02-03,rail_mrt_kajang,249888.0,2.0
2025-02-03,bus_rkl,222990.0,3.0
2025-02-03,rail_lrt_ampang,195569.0,4.0
2025-02-03,rail_mrt_pjy,153260.0,5.0
2025-02-03,rail_monorail,55957.0,6.0
2025-02-03,bus_rpn,47623.0,7.0
2025-02-03,rail_komuter,31372.0,8.0
2025-02-03,rail_komuter_utara,17882.0,9.0
2025-02-03,rail_ets,11957.0,10.0
2025-02-03,rail_tebrau,7494.0,11.0
2025-02-03,rail_intercity,4811.0,12.0
2025-02-03,bus_rkn,2165.0,13.0
2025-02-04,rail_lrt_kj,281843.0,1.0
2025-02-04,rail_mrt_kajang,269423.0,2.0
2025-02-04,bus_rkl,229731.0,3.0
2025-02-04,rail_lrt_ampang,204350.0,4.0
2025-02-04,rail_mrt_pjy,163068.0,5.0
2025-02-04,rail_monorail,57506.0,6.0
2025-02-04,bus_rpn,46292.0,7.0
2025-02-04,rail_komuter,31168.0,8.0
2025-02-04,rail_komuter_utara,15965.0,9.0
2025-02-04,rail_ets,11444.0,10.0
2025-02-04,rail_tebrau,7892.0,11.0
2025-02-04,rail_intercity,4597.0,12.0
2025-02-04,bus_rkn,1969.0,13.0
2025-02-05,rail_lrt_kj,285795.0,1.0
2025-02-05,rail_mrt_kajang,272721.0,2.0
2025-02-05,bus_rkl,230127.0,3.0
2025-02-05,rail_lrt_ampang,205615.0,4.0
2025-02-05,rail_mrt_pjy,165423.0,5.0
2025-02-05,rail_monorail,58448.0,6.0
2025-02-05,bus_rpn,46892.0,7.0
2025-02-05,rail_komuter,31375.0,8.0
2025-02-05,rail_komuter_utara,15999.0,9.0
2025-02-05,rail_ets,11419.0,10.0
2025-02-05,rail_tebrau,7625.0,11.0
2025-02-05,rail_intercity,4790.0,12.0
2025-02-05,bus_rkn,2233.0,13.0
2025-02-06,rail_lrt_kj,285767.0,1.0
2025-02-06,rail_mrt_kajang,273561.0,2.0
2025-02-06,bus_rkl,228961.0,3.0
2025-02-06,rail_lrt_ampang,205056.0,4.0
2025-02-06,rail_mrt_pjy,164802.0,5.0
2025-02-06,rail_monorail,58998.0,6.0
2025-02-06,bus_rpn,45109.0,7.0
2025-02-06,rail_komuter,32412.0,8.0
2025-02-06,rail_komuter_utara,17734.0,9.0
2025-02-06,rail_ets,11681.0,10.0
2025-02-06,rail_tebrau,7556.0,11.0
2025-02-06,rail_intercity,5234.0,12.0
2025-02-06,bus_rkn,2156.0,13.0
2025-02-07,rail_lrt_kj,283409.0,1.0
2025-02-07,rail_mrt_kajang,277984.0,2.0
2025-02-07,bus_rkl,229796.0,3.0
2025-02-07,rail_lrt_ampang,210820.0,4.0
2025-02-07,rail_mrt_pjy,168323.0,5.0
2025-02-07,rail_monorail,64394.0,6.0
2025-02-07,bus_rpn,47291.0,7.0
2025-02-07,rail_komuter,33270.0,8.0
2025-02-07,rail_komuter_utara,20426.0,9.0
2025-02-07,rail_ets,12894.0,10.0
2025-02-07,rail_tebrau,9255.0,11.0
2025-02-07,rail_intercity,6051.0,12.0
2025-02-07,bus_rkn,2986.0,13.0
2025-02-08,rail_mrt_kajang,212176.0,1.0
2025-02-08,rail_lrt_kj,187399.0,2.0
2025-02-08,bus_rkl,172144.0,3.0
2025-02-08,rail_lrt_ampang,151911.0,4.0
2025-02-08,rail_mrt_pjy,111256.0,5.0
2025-02-08,rail_monorail,59906.0,6.0
2025-02-08,bus_rpn,45616.0,7.0
2025-02-08,rail_komuter,25528.0,8.0
2025-02-08,rail_komuter_utara,18624.0,9.0
2025-02-08,rail_ets,12765.0,10.0
